id,backbone,reference_image,reference_patch,option_cos_image,option_cos_patch,option_l2_image,option_l2_patch,option_cos_act_vals,option_cos_act_percs,option_l2_act_vals,option_l2_act_percs
row5_img_idx97_witty-planet_witty-planet_best_dapper-chair_dapper-chair_best_densenet161,densenet161,val_cropped/033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0032_26616.jpg,"[126, 0, 196, 115]",train_cropped/033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0092_26859.jpg,"[54, 58, 88, 188]",train_cropped/033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0028_26446.jpg,"[0, 0, 61, 69]",0.9165621399879456,99.83164978027344,1.71342933177948,100.0
row5_img_idx139_witty-planet_witty-planet_best_dapper-chair_dapper-chair_best_densenet161,densenet161,val_cropped/047.American_Goldfinch/American_Goldfinch_0089_32152.jpg,"[221, 34, 327, 87]",train_cropped/161.Blue_winged_Warbler/Blue_Winged_Warbler_0040_161883.jpg,"[36, 39, 93, 79]",train_cropped/161.Blue_winged_Warbler/Blue_Winged_Warbler_0076_161894.jpg,"[85, 29, 127, 60]",0.8751683235168457,99.66329956054688,1.8423545360565183,99.83164978027344
row5_img_idx283_witty-planet_witty-planet_best_dapper-chair_dapper-chair_best_densenet161,densenet161,val_cropped/095.Baltimore_Oriole/Baltimore_Oriole_0091_88487.jpg,"[46, 37, 114, 108]",train_cropped/109.American_Redstart/American_Redstart_0036_103231.jpg,"[186, 25, 272, 67]",train_cropped/109.American_Redstart/American_Redstart_0009_103974.jpg,"[71, 50, 152, 97]",0.9335980415344238,99.83164978027344,1.6996843814849854,99.66329956054688
row5_img_idx337_witty-planet_witty-planet_best_dapper-chair_dapper-chair_best_densenet161,densenet161,val_cropped/113.Baird_Sparrow/Baird_Sparrow_0049_787324.jpg,"[29, 29, 71, 83]",train_cropped/125.Lincoln_Sparrow/Lincoln_Sparrow_0119_117270.jpg,"[38, 44, 120, 96]",train_cropped/113.Baird_Sparrow/Baird_Sparrow_0029_794583.jpg,"[22, 29, 64, 60]",0.8706157207489014,99.66329956054688,2.5256736278533936,99.83164978027344
row5_img_idx272_witty-planet_witty-planet_best_dapper-chair_dapper-chair_best_densenet161,densenet161,val_cropped/091.Mockingbird/Mockingbird_0108_81908.jpg,"[23, 22, 66, 57]",train_cropped/032.Mangrove_Cuckoo/Mangrove_Cuckoo_0006_794626.jpg,"[31, 71, 82, 181]",train_cropped/137.Cliff_Swallow/Cliff_Swallow_0049_132965.jpg,"[113, 76, 214, 145]",0.913560688495636,100.0,1.1724668741226196,94.94949340820312
row5_img_idx335_witty-planet_witty-planet_best_dapper-chair_dapper-chair_best_densenet161,densenet161,val_cropped/113.Baird_Sparrow/Baird_Sparrow_0018_794584.jpg,"[31, 37, 83, 96]",train_cropped/124.Le_Conte_Sparrow/Le_Conte_Sparrow_0099_795182.jpg,"[202, 44, 296, 103]",train_cropped/113.Baird_Sparrow/Baird_Sparrow_0039_794591.jpg,"[47, 35, 93, 86]",0.9674065113067628,100.0,3.417197227478028,100.0
row5_img_idx531_witty-planet_witty-planet_best_dapper-chair_dapper-chair_best_densenet161,densenet161,val_cropped/179.Tennessee_Warbler/Tennessee_Warbler_0019_174786.jpg,"[53, 44, 147, 94]",train_cropped/158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0052_797125.jpg,"[39, 38, 114, 106]",train_cropped/137.Cliff_Swallow/Cliff_Swallow_0049_132965.jpg,"[113, 76, 214, 145]",0.800468921661377,98.1481475830078,1.179181694984436,95.28619384765624
row5_img_idx120_witty-planet_witty-planet_best_dapper-chair_dapper-chair_best_densenet161,densenet161,val_cropped/041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0005_41727.jpg,"[98, 17, 140, 44]",train_cropped/041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0115_42137.jpg,"[0, 26, 92, 56]",train_cropped/041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0016_42111.jpg,"[90, 0, 112, 36]",0.9462851881980896,100.0,1.7081865072250366,99.83164978027344
row5_img_idx252_witty-planet_witty-planet_best_dapper-chair_dapper-chair_best_densenet161,densenet161,val_cropped/085.Horned_Lark/Horned_Lark_0025_75003.jpg,"[30, 79, 147, 154]",train_cropped/085.Horned_Lark/Horned_Lark_0009_74646.jpg,"[114, 20, 167, 54]",train_cropped/085.Horned_Lark/Horned_Lark_0113_74613.jpg,"[46, 30, 114, 109]",0.879348635673523,99.83164978027344,2.335047960281372,99.83164978027344
row5_img_idx258_witty-planet_witty-planet_best_dapper-chair_dapper-chair_best_densenet161,densenet161,val_cropped/087.Mallard/Mallard_0020_76239.jpg,"[0, 51, 138, 96]",train_cropped/087.Mallard/Mallard_0114_76924.jpg,"[135, 69, 215, 131]",train_cropped/087.Mallard/Mallard_0098_77490.jpg,"[29, 0, 80, 76]",0.930130660533905,100.0,2.898276329040528,99.66329956054688
row5_img_idx197_witty-planet_witty-planet_best_dapper-chair_dapper-chair_best_densenet161,densenet161,val_cropped/066.Western_Gull/Western_Gull_0090_53603.jpg,"[136, 79, 219, 143]",train_cropped/141.Artic_Tern/Artic_Tern_0092_141849.jpg,"[91, 95, 196, 174]",train_cropped/146.Forsters_Tern/Forsters_Tern_0069_151229.jpg,"[91, 144, 135, 234]",0.8247775435447693,97.13804626464844,1.89235520362854,99.83164978027344
row5_img_idx367_witty-planet_witty-planet_best_dapper-chair_dapper-chair_best_densenet161,densenet161,val_cropped/123.Henslow_Sparrow/Henslow_Sparrow_0085_116971.jpg,"[52, 60, 142, 137]",train_cropped/150.Sage_Thrasher/Sage_Thrasher_0092_155482.jpg,"[24, 34, 72, 83]",train_cropped/127.Savannah_Sparrow/Savannah_Sparrow_0094_119040.jpg,"[116, 46, 181, 109]",0.86729496717453,99.49494934082033,4.099328517913818,100.0
row5_img_idx443_witty-planet_witty-planet_best_dapper-chair_dapper-chair_best_densenet161,densenet161,val_cropped/150.Sage_Thrasher/Sage_Thrasher_0069_155544.jpg,"[109, 30, 162, 72]",train_cropped/183.Northern_Waterthrush/Northern_Waterthrush_0014_177305.jpg,"[37, 28, 87, 73]",train_cropped/120.Fox_Sparrow/Fox_Sparrow_0035_114866.jpg,"[185, 76, 299, 135]",0.8514253497123718,99.49494934082033,1.5743350982666016,99.32659912109376
row5_img_idx330_witty-planet_witty-planet_best_dapper-chair_dapper-chair_best_densenet161,densenet161,val_cropped/111.Loggerhead_Shrike/Loggerhead_Shrike_0018_26407.jpg,"[234, 41, 387, 98]",train_cropped/114.Black_throated_Sparrow/Black_Throated_Sparrow_0011_107115.jpg,"[93, 18, 136, 95]",train_cropped/138.Tree_Swallow/Tree_Swallow_0117_134925.jpg,"[149, 29, 225, 114]",0.7958338260650635,99.32659912109376,1.5999977588653564,99.66329956054688
row5_img_idx589_witty-planet_witty-planet_best_dapper-chair_dapper-chair_best_densenet161,densenet161,val_cropped/199.Winter_Wren/Winter_Wren_0118_189805.jpg,"[117, 46, 217, 119]",train_cropped/105.Whip_poor_Will/Whip_Poor_Will_0037_796405.jpg,"[71, 44, 177, 85]",train_cropped/199.Winter_Wren/Winter_Wren_0066_189637.jpg,"[63, 44, 105, 74]",0.8250027298927307,98.6531982421875,2.0851449966430664,99.83164978027344
row5_img_idx67_witty-planet_witty-planet_best_dapper-chair_dapper-chair_best_densenet161,densenet161,val_cropped/023.Brandt_Cormorant/Brandt_Cormorant_0038_23110.jpg,"[52, 40, 96, 113]",train_cropped/023.Brandt_Cormorant/Brandt_Cormorant_0076_23021.jpg,"[120, 118, 164, 227]",train_cropped/023.Brandt_Cormorant/Brandt_Cormorant_0072_23069.jpg,"[28, 39, 82, 110]",0.8535320162773132,99.66329956054688,1.7617735862731934,100.0
row5_img_idx98_witty-planet_witty-planet_best_dapper-chair_dapper-chair_best_densenet161,densenet161,val_cropped/033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0036_26682.jpg,"[24, 18, 63, 44]",train_cropped/033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0092_26859.jpg,"[54, 58, 88, 188]",train_cropped/033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0121_26807.jpg,"[70, 0, 102, 52]",0.9394784569740297,100.0,1.7438679933547974,100.0
row5_img_idx402_witty-planet_witty-planet_best_dapper-chair_dapper-chair_best_densenet161,densenet161,val_cropped/136.Barn_Swallow/Barn_Swallow_0021_130367.jpg,"[30, 35, 85, 85]",train_cropped/136.Barn_Swallow/Barn_Swallow_0076_130757.jpg,"[56, 48, 126, 106]",train_cropped/137.Cliff_Swallow/Cliff_Swallow_0065_133858.jpg,"[0, 60, 88, 103]",0.9343315362930298,100.0,1.3936039209365845,98.98989868164062
row5_img_idx353_witty-planet_witty-planet_best_dapper-chair_dapper-chair_best_densenet161,densenet161,val_cropped/119.Field_Sparrow/Field_Sparrow_0100_113503.jpg,"[97, 37, 158, 93]",train_cropped/043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0018_795494.jpg,"[18, 23, 57, 66]",train_cropped/154.Red_eyed_Vireo/Red_Eyed_Vireo_0095_157082.jpg,"[139, 0, 268, 69]",0.915917158126831,100.0,2.1114773750305176,100.0
row5_img_idx103_witty-planet_witty-planet_best_dapper-chair_dapper-chair_best_densenet161,densenet161,val_cropped/035.Purple_Finch/Purple_Finch_0032_27305.jpg,"[230, 62, 366, 129]",train_cropped/035.Purple_Finch/Purple_Finch_0006_27950.jpg,"[26, 36, 94, 73]",train_cropped/035.Purple_Finch/Purple_Finch_0071_27443.jpg,"[0, 0, 125, 67]",0.9553289413452148,100.0,3.141796350479126,99.83164978027344
row5_img_idx301_witty-planet_witty-planet_best_dapper-chair_dapper-chair_best_densenet161,densenet161,val_cropped/101.White_Pelican/White_Pelican_0037_95570.jpg,"[85, 0, 196, 65]",train_cropped/143.Caspian_Tern/Caspian_Tern_0045_145554.jpg,"[61, 40, 145, 81]",train_cropped/066.Western_Gull/Western_Gull_0002_54825.jpg,"[0, 0, 112, 34]",0.8522838950157166,98.98989868164062,2.336785793304444,99.83164978027344
row5_img_idx564_witty-planet_witty-planet_best_dapper-chair_dapper-chair_best_densenet161,densenet161,val_cropped/190.Red_cockaded_Woodpecker/Red_Cockaded_Woodpecker_0059_794709.jpg,"[36, 45, 68, 117]",train_cropped/190.Red_cockaded_Woodpecker/Red_Cockaded_Woodpecker_0023_794701.jpg,"[36, 83, 104, 198]",train_cropped/190.Red_cockaded_Woodpecker/Red_Cockaded_Woodpecker_0012_794697.jpg,"[37, 50, 61, 138]",0.8985643982887268,100.0,2.152043342590332,100.0
row5_img_idx501_witty-planet_witty-planet_best_dapper-chair_dapper-chair_best_densenet161,densenet161,val_cropped/169.Magnolia_Warbler/Magnolia_Warbler_0092_165807.jpg,"[0, 51, 146, 111]",train_cropped/169.Magnolia_Warbler/Magnolia_Warbler_0004_165535.jpg,"[0, 55, 84, 104]",train_cropped/169.Magnolia_Warbler/Magnolia_Warbler_0040_165921.jpg,"[25, 99, 128, 136]",0.9166324138641356,100.0,1.7091188430786133,99.83164978027344
row5_img_idx493_witty-planet_witty-planet_best_dapper-chair_dapper-chair_best_densenet161,densenet161,val_cropped/166.Golden_winged_Warbler/Golden_Winged_Warbler_0046_794828.jpg,"[27, 33, 81, 86]",train_cropped/200.Common_Yellowthroat/Common_Yellowthroat_0122_190570.jpg,"[93, 40, 155, 98]",train_cropped/166.Golden_winged_Warbler/Golden_Winged_Warbler_0024_794807.jpg,"[0, 0, 58, 48]",0.8573622107505798,99.83164978027344,1.3776899576187134,99.66329956054688
row5_img_idx284_witty-planet_witty-planet_best_dapper-chair_dapper-chair_best_densenet161,densenet161,val_cropped/095.Baltimore_Oriole/Baltimore_Oriole_0130_89596.jpg,"[126, 46, 206, 115]",train_cropped/095.Baltimore_Oriole/Baltimore_Oriole_0120_88403.jpg,"[79, 40, 126, 91]",train_cropped/095.Baltimore_Oriole/Baltimore_Oriole_0128_87796.jpg,"[192, 90, 319, 148]",0.9132437109947203,100.0,2.155073642730713,100.0
row5_img_idx245_witty-planet_witty-planet_best_dapper-chair_dapper-chair_best_densenet161,densenet161,val_cropped/082.Ringed_Kingfisher/Ringed_Kingfisher_0103_72894.jpg,"[61, 28, 113, 71]",train_cropped/082.Ringed_Kingfisher/Ringed_Kingfisher_0024_73178.jpg,"[61, 65, 164, 105]",train_cropped/082.Ringed_Kingfisher/Ringed_Kingfisher_0021_72848.jpg,"[27, 0, 64, 64]",0.960964560508728,100.0,2.5800812244415283,100.0
row5_img_idx131_witty-planet_witty-planet_best_dapper-chair_dapper-chair_best_densenet161,densenet161,val_cropped/044.Frigatebird/Frigatebird_0116_43410.jpg,"[148, 91, 202, 168]",train_cropped/072.Pomarine_Jaeger/Pomarine_Jaeger_0061_795788.jpg,"[40, 150, 110, 226]",train_cropped/044.Frigatebird/Frigatebird_0012_43062.jpg,"[172, 28, 253, 76]",0.885532557964325,99.83164978027344,1.8728960752487185,100.0
row5_img_idx115_witty-planet_witty-planet_best_dapper-chair_dapper-chair_best_densenet161,densenet161,val_cropped/039.Least_Flycatcher/Least_Flycatcher_0070_30147.jpg,"[46, 60, 95, 121]",train_cropped/043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0018_795494.jpg,"[18, 23, 57, 66]",train_cropped/154.Red_eyed_Vireo/Red_Eyed_Vireo_0038_156963.jpg,"[60, 47, 143, 136]",0.8580852150917053,99.32659912109376,1.4653706550598145,100.0
row5_img_idx543_witty-planet_witty-planet_best_dapper-chair_dapper-chair_best_densenet161,densenet161,val_cropped/183.Northern_Waterthrush/Northern_Waterthrush_0080_177080.jpg,"[104, 78, 194, 137]",train_cropped/183.Northern_Waterthrush/Northern_Waterthrush_0105_176970.jpg,"[150, 63, 236, 124]",train_cropped/184.Louisiana_Waterthrush/Louisiana_Waterthrush_0087_795261.jpg,"[146, 25, 232, 57]",0.8333171606063843,98.98989868164062,1.5375330448150637,99.49494934082033
row5_img_idx432_witty-planet_witty-planet_best_dapper-chair_dapper-chair_best_densenet161,densenet161,val_cropped/146.Forsters_Tern/Forsters_Tern_0077_152255.jpg,"[69, 99, 155, 196]",train_cropped/147.Least_Tern/Least_Tern_0037_153637.jpg,"[42, 18, 114, 54]",train_cropped/146.Forsters_Tern/Forsters_Tern_0045_151227.jpg,"[56, 27, 92, 63]",0.9734053015708924,100.0,2.554655075073242,100.0
row5_img_idx475_witty-planet_witty-planet_best_dapper-chair_dapper-chair_best_densenet161,densenet161,val_cropped/160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0130_161682.jpg,"[0, 50, 126, 106]",train_cropped/160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0108_161714.jpg,"[22, 46, 115, 94]",train_cropped/160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0010_161169.jpg,"[33, 0, 93, 63]",0.7843300104141235,98.6531982421875,1.5192806720733645,99.83164978027344
row6_img_idx30_witty-planet_witty-planet_best_true-season_true-season_best_densenet161,densenet161,val_cropped/011.Rusty_Blackbird/Rusty_Blackbird_0032_6611.jpg,"[95, 28, 149, 82]",train_cropped/011.Rusty_Blackbird/Rusty_Blackbird_0048_6632.jpg,"[58, 26, 163, 83]",train_cropped/011.Rusty_Blackbird/Rusty_Blackbird_0031_6699.jpg,"[232, 64, 390, 159]",0.8568553328514099,99.32659912109376,3.6205663681030273,100.0
row6_img_idx3_witty-planet_witty-planet_best_true-season_true-season_best_densenet161,densenet161,val_cropped/002.Laysan_Albatross/Laysan_Albatross_0051_1020.jpg,"[88, 21, 130, 72]",train_cropped/101.White_Pelican/White_Pelican_0013_96901.jpg,"[119, 89, 278, 155]",train_cropped/065.Slaty_backed_Gull/Slaty_Backed_Gull_0045_796025.jpg,"[226, 37, 328, 98]",0.8579612374305725,100.0,2.1769607067108154,99.83164978027344
row6_img_idx473_witty-planet_witty-planet_best_true-season_true-season_best_densenet161,densenet161,val_cropped/160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0017_161220.jpg,"[87, 42, 152, 103]",train_cropped/160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0108_161714.jpg,"[22, 46, 115, 94]",train_cropped/160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0037_161707.jpg,"[69, 54, 119, 154]",0.8840455412864685,100.0,1.5561920404434204,100.0
row6_img_idx291_witty-planet_witty-planet_best_true-season_true-season_best_densenet161,densenet161,val_cropped/098.Scott_Oriole/Scott_Oriole_0023_795835.jpg,"[83, 45, 120, 113]",train_cropped/166.Golden_winged_Warbler/Golden_Winged_Warbler_0051_794805.jpg,"[29, 34, 96, 88]",train_cropped/098.Scott_Oriole/Scott_Oriole_0078_795833.jpg,"[137, 42, 227, 98]",0.860591471195221,99.83164978027344,1.194155216217041,99.66329956054688
row6_img_idx467_witty-planet_witty-planet_best_true-season_true-season_best_densenet161,densenet161,val_cropped/158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0060_159863.jpg,"[37, 36, 106, 79]",train_cropped/137.Cliff_Swallow/Cliff_Swallow_0069_133521.jpg,"[121, 26, 183, 68]",train_cropped/137.Cliff_Swallow/Cliff_Swallow_0055_133624.jpg,"[30, 21, 131, 89]",0.9073914885520936,99.83164978027344,1.3628076314926147,98.98989868164062
row6_img_idx98_witty-planet_witty-planet_best_true-season_true-season_best_densenet161,densenet161,val_cropped/033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0036_26682.jpg,"[27, 22, 65, 47]",train_cropped/033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0092_26859.jpg,"[54, 58, 88, 188]",train_cropped/033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0069_26597.jpg,"[31, 0, 84, 98]",0.9394784569740297,100.0,1.6318353414535522,100.0
row6_img_idx466_witty-planet_witty-planet_best_true-season_true-season_best_densenet161,densenet161,val_cropped/157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0078_159694.jpg,"[89, 68, 153, 136]",train_cropped/173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0083_167948.jpg,"[47, 124, 87, 178]",train_cropped/173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0120_167587.jpg,"[39, 0, 119, 53]",0.8920190334320068,100.0,2.163428544998169,100.0
row6_img_idx152_witty-planet_witty-planet_best_true-season_true-season_best_densenet161,densenet161,val_cropped/051.Horned_Grebe/Horned_Grebe_0031_34626.jpg,"[0, 23, 108, 69]",train_cropped/141.Artic_Tern/Artic_Tern_0092_141849.jpg,"[91, 95, 196, 174]",train_cropped/065.Slaty_backed_Gull/Slaty_Backed_Gull_0045_796025.jpg,"[226, 37, 328, 98]",0.8263725638389587,97.47474670410156,1.7051721811294556,98.48484802246094
row6_img_idx19_witty-planet_witty-planet_best_true-season_true-season_best_densenet161,densenet161,val_cropped/007.Parakeet_Auklet/Parakeet_Auklet_0025_795975.jpg,"[64, 50, 132, 148]",train_cropped/141.Artic_Tern/Artic_Tern_0092_141849.jpg,"[91, 95, 196, 174]",train_cropped/007.Parakeet_Auklet/Parakeet_Auklet_0048_795980.jpg,"[55, 0, 105, 143]",0.7979848384857178,95.28619384765624,2.577204465866089,100.0
row6_img_idx0_witty-planet_witty-planet_best_true-season_true-season_best_densenet161,densenet161,val_cropped/001.Black_footed_Albatross/Black_Footed_Albatross_0038_212.jpg,"[19, 30, 121, 68]",train_cropped/062.Herring_Gull/Herring_Gull_0075_48935.jpg,"[171, 77, 288, 115]",train_cropped/072.Pomarine_Jaeger/Pomarine_Jaeger_0072_795743.jpg,"[59, 75, 163, 135]",0.7726035714149475,96.80134582519533,1.701569437980652,98.1481475830078
row6_img_idx88_witty-planet_witty-planet_best_true-season_true-season_best_densenet161,densenet161,val_cropped/030.Fish_Crow/Fish_Crow_0016_25854.jpg,"[59, 49, 153, 126]",train_cropped/027.Shiny_Cowbird/Shiny_Cowbird_0055_24331.jpg,"[21, 22, 55, 64]",train_cropped/107.Common_Raven/Common_Raven_0074_101576.jpg,"[146, 73, 252, 143]",0.922151505947113,99.83164978027344,1.9582957029342647,99.66329956054688
row6_img_idx565_witty-planet_witty-planet_best_true-season_true-season_best_densenet161,densenet161,val_cropped/191.Red_headed_Woodpecker/Red_Headed_Woodpecker_0005_183414.jpg,"[29, 57, 74, 159]",train_cropped/191.Red_headed_Woodpecker/Red_Headed_Woodpecker_0094_183401.jpg,"[33, 105, 75, 204]",train_cropped/191.Red_headed_Woodpecker/Red_Headed_Woodpecker_0014_183701.jpg,"[54, 57, 96, 123]",0.8970921039581299,99.83164978027344,2.0093696117401123,99.66329956054688
row6_img_idx307_witty-planet_witty-planet_best_true-season_true-season_best_densenet161,densenet161,val_cropped/103.Sayornis/Sayornis_0109_98906.jpg,"[43, 45, 148, 94]",train_cropped/137.Cliff_Swallow/Cliff_Swallow_0069_133521.jpg,"[121, 26, 183, 68]",train_cropped/137.Cliff_Swallow/Cliff_Swallow_0090_133144.jpg,"[293, 68, 429, 123]",0.8917614221572876,99.32659912109376,1.255685806274414,100.0
row6_img_idx29_witty-planet_witty-planet_best_true-season_true-season_best_densenet161,densenet161,val_cropped/010.Red_winged_Blackbird/Red_Winged_Blackbird_0055_4345.jpg,"[52, 25, 134, 80]",train_cropped/057.Rose_breasted_Grosbeak/Rose_Breasted_Grosbeak_0135_39227.jpg,"[40, 78, 82, 111]",train_cropped/012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0008_8756.jpg,"[253, 74, 384, 150]",0.8242815732955933,99.32659912109376,1.5884243249893188,99.66329956054688
row6_img_idx261_witty-planet_witty-planet_best_true-season_true-season_best_densenet161,densenet161,val_cropped/088.Western_Meadowlark/Western_Meadowlark_0050_77864.jpg,"[189, 59, 264, 114]",train_cropped/088.Western_Meadowlark/Western_Meadowlark_0048_78354.jpg,"[100, 56, 166, 128]",train_cropped/088.Western_Meadowlark/Western_Meadowlark_0048_78354.jpg,"[90, 52, 146, 133]",0.937735080718994,100.0,2.216596841812134,100.0
row6_img_idx444_witty-planet_witty-planet_best_true-season_true-season_best_densenet161,densenet161,val_cropped/150.Sage_Thrasher/Sage_Thrasher_0071_155642.jpg,"[199, 53, 295, 150]",train_cropped/128.Seaside_Sparrow/Seaside_Sparrow_0002_796536.jpg,"[127, 37, 185, 110]",train_cropped/104.American_Pipit/American_Pipit_0015_99932.jpg,"[146, 96, 242, 175]",0.8589666485786438,99.83164978027344,1.2398474216461182,100.0
row6_img_idx129_witty-planet_witty-planet_best_true-season_true-season_best_densenet161,densenet161,val_cropped/044.Frigatebird/Frigatebird_0070_43516.jpg,"[84, 53, 205, 109]",train_cropped/188.Pileated_Woodpecker/Pileated_Woodpecker_0072_180006.jpg,"[70, 68, 130, 164]",train_cropped/044.Frigatebird/Frigatebird_0021_42913.jpg,"[52, 44, 123, 95]",0.7485104203224182,98.1481475830078,2.191399574279785,99.83164978027344
row6_img_idx77_witty-planet_witty-planet_best_true-season_true-season_best_densenet161,densenet161,val_cropped/026.Bronzed_Cowbird/Bronzed_Cowbird_0090_24179.jpg,"[51, 28, 117, 101]",train_cropped/026.Bronzed_Cowbird/Bronzed_Cowbird_0014_24030.jpg,"[70, 51, 180, 125]",train_cropped/026.Bronzed_Cowbird/Bronzed_Cowbird_0074_24045.jpg,"[68, 35, 115, 142]",0.9109237790107728,100.0,2.452998399734497,100.0
row6_img_idx244_witty-planet_witty-planet_best_true-season_true-season_best_densenet161,densenet161,val_cropped/082.Ringed_Kingfisher/Ringed_Kingfisher_0071_72958.jpg,"[74, 56, 137, 128]",train_cropped/029.American_Crow/American_Crow_0136_25117.jpg,"[66, 30, 133, 90]",train_cropped/009.Brewer_Blackbird/Brewer_Blackbird_0014_2679.jpg,"[36, 60, 73, 182]",0.9269903302192688,99.32659912109376,2.226102590560913,99.66329956054688
row6_img_idx225_witty-planet_witty-planet_best_true-season_true-season_best_densenet161,densenet161,val_cropped/076.Dark_eyed_Junco/Dark_Eyed_Junco_0013_66332.jpg,"[236, 55, 370, 102]",train_cropped/011.Rusty_Blackbird/Rusty_Blackbird_0048_6632.jpg,"[58, 26, 163, 83]",train_cropped/011.Rusty_Blackbird/Rusty_Blackbird_0093_6628.jpg,"[34, 57, 115, 85]",0.9409765005111694,100.0,1.8664697408676147,98.82154846191406
row6_img_idx552_witty-planet_witty-planet_best_true-season_true-season_best_densenet161,densenet161,val_cropped/186.Cedar_Waxwing/Cedar_Waxwing_0016_178629.jpg,"[51, 0, 96, 91]",train_cropped/186.Cedar_Waxwing/Cedar_Waxwing_0101_179707.jpg,"[91, 0, 139, 137]",train_cropped/186.Cedar_Waxwing/Cedar_Waxwing_0062_178788.jpg,"[96, 0, 135, 78]",0.9541996717453004,100.0,1.598002791404724,100.0
row6_img_idx238_witty-planet_witty-planet_best_true-season_true-season_best_densenet161,densenet161,val_cropped/080.Green_Kingfisher/Green_Kingfisher_0056_70972.jpg,"[143, 26, 228, 65]",train_cropped/080.Green_Kingfisher/Green_Kingfisher_0058_70998.jpg,"[88, 43, 168, 87]",train_cropped/080.Green_Kingfisher/Green_Kingfisher_0066_71200.jpg,"[87, 39, 150, 74]",0.8345463871955872,99.83164978027344,1.7751264572143557,100.0
row6_img_idx344_witty-planet_witty-planet_best_true-season_true-season_best_densenet161,densenet161,val_cropped/116.Chipping_Sparrow/Chipping_Sparrow_0032_108882.jpg,"[149, 125, 334, 223]",train_cropped/118.House_Sparrow/House_Sparrow_0133_112368.jpg,"[189, 46, 277, 105]",train_cropped/118.House_Sparrow/House_Sparrow_0137_111219.jpg,"[44, 69, 116, 139]",0.806846022605896,98.6531982421875,0.9630860090255736,99.1582489013672
row6_img_idx100_witty-planet_witty-planet_best_true-season_true-season_best_densenet161,densenet161,val_cropped/034.Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0052_27032.jpg,"[141, 44, 224, 95]",train_cropped/034.Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0046_797295.jpg,"[89, 48, 153, 100]",train_cropped/011.Rusty_Blackbird/Rusty_Blackbird_0093_6628.jpg,"[34, 57, 115, 85]",0.8443683385848999,99.49494934082033,1.0958914756774902,92.42424011230467
row6_img_idx348_witty-planet_witty-planet_best_true-season_true-season_best_densenet161,densenet161,val_cropped/117.Clay_colored_Sparrow/Clay_Colored_Sparrow_0098_110735.jpg,"[48, 27, 128, 65]",train_cropped/171.Myrtle_Warbler/Myrtle_Warbler_0067_166828.jpg,"[82, 33, 126, 61]",train_cropped/118.House_Sparrow/House_Sparrow_0006_111034.jpg,"[136, 0, 313, 43]",0.8218684792518616,98.98989868164062,1.4819680452346802,100.0
row6_img_idx471_witty-planet_witty-planet_best_true-season_true-season_best_densenet161,densenet161,val_cropped/159.Black_and_white_Warbler/Black_And_White_Warbler_0060_160764.jpg,"[133, 57, 254, 124]",train_cropped/159.Black_and_white_Warbler/Black_And_White_Warbler_0021_160686.jpg,"[54, 37, 139, 103]",train_cropped/159.Black_and_white_Warbler/Black_And_White_Warbler_0080_160375.jpg,"[72, 49, 190, 128]",0.9066064357757568,100.0,1.7161227464675903,100.0
row6_img_idx522_witty-planet_witty-planet_best_true-season_true-season_best_densenet161,densenet161,val_cropped/176.Prairie_Warbler/Prairie_Warbler_0120_173097.jpg,"[139, 44, 223, 104]",train_cropped/171.Myrtle_Warbler/Myrtle_Warbler_0067_166828.jpg,"[82, 33, 126, 61]",train_cropped/176.Prairie_Warbler/Prairie_Warbler_0047_173210.jpg,"[0, 0, 45, 31]",0.8347365856170654,99.66329956054688,1.102260947227478,100.0
